lon,lat,Cluster number,URBAN_RURA,Age of household head,Average diastolic blood pressure,Average systolic blood pressure,Body Mass Index,Currently amenorrheic,"Drank/ate: Any dark green, leafy vegetables",Drank/ate: Any meat,"Drank/ate: Any oil, fats, or butter, or foods made with any of these",Drank/ate: Any other beverages or foods,Drank/ate: Any other fruits,Drank/ate: Any other vegetables,Drank/ate: Any savory and fried snacks,Drank/ate: Any sugar-sweetened beverages,Drank/ate: Any sweets such as sugary foods,Drank/ate: Condiments for flavor,Drank/ate: Eggs,Drank/ate: Food made of grains,"Drank/ate: Foods made from beans or peas (fresh or dried seed), lentils or bean","Drank/ate: Fresh, canned or dried fish or seafood","Drank/ate: Liver, kidney, heart, or other organ meats or blood-based foods","Drank/ate: Milk, cheese or other food made from milk","Drank/ate: Potatoes, potato chips, banana chips or any other foods made from roo","Drank/ate: Ripe persimmons, or ripe fresh apricots, dried apricots or dried peac","Drank/ate: Sweet red bell pepper, pumpkin or carrots that are yellow or orange i",Drank/ate: Tree nuts,Education in single years,Educational attainment,Ever been tested for HIV,Ever heard of a Sexually Transmitted Infection (STI),Ever heard of AIDS,Ever used anything or tried to delay or avoid getting pregnant,Frequency of listening to radio,Frequency of reading newspaper or magazine,Frequency of using internet last month,Frequency of watching television,Getting medical help for self: distance to health facility,Getting medical help for self: getting money needed for treatment,Getting medical help for self: getting permission to go,Getting medical help for self: not wanting to go alone,Had any STI in last 12 months,Has an account in a bank or other financial institution,Hemoglobin level (g/dl - 1 decimal),Highest educational level,Highest year of education,Household has: bicycle,Household has: car/truck,Household has: electricity,Household has: motorcycle/scooter,Household has: radio,Household has: refrigerator,Household has: telephone (land-line),Household has: television,Literacy,Main floor material,Main roof material,Main wall material,Menstruated in last six weeks,Owns a house alone or jointly,Owns a mobile telephone,Region,Respondent currently working,Respondent worked in last 12 months,Respondent's current age,Respondent's height in centimeters (1 decimal),Respondent's occupation (grouped),Respondent's weight in kilograms (1 decimal),Sex of household head,Smokes cigarettes,Source of drinking water,Time to get to water source,Total children ever born,Type of toilet facility,Use of internet,Wealth index combined,Years lived in place of residence,Age of household members,Agricultural equipment,Anything done to water to make safe to drink,Bed,Believes physical punishment necessary for child disciplinning,Car,Chair,Electric fan,Food cooked in the house/ separate building/ outdoors,Freezer,Fuel or wood stock,Has a computer,Has bicycle,Has mobile telephone,Has motorcycle/scooter,Has refrigerator,Has telephone (land-line),Has watch,Highest educational level attained,Highest grade completed,Highest year of education completed,Location of toilet facility,Member of the household worked abroad for three or more months in the last 3 yea,Mini-generator ('dvizhok'),Native language of respondent,Number of children 5 and under (de jure),Number of de facto members,Number of rooms used for sleeping,Owns Bee hives,Owns cattle,Owns chickens/poultry,Owns cows/ bulls,Owns Fur animals,Owns goats,Owns horses/ donkeys/ mules,Owns land usable for agriculture,"Owns livestock, herds or farm animals",Owns Pigs,Owns Rabbits,Owns sheep,Place where household members wash their hands,Satellite antenna/dish,Sex of head of household,Sex of household member,Share toilet with other households,Time to get to water source (minutes),Total number of completed years of schooling,Tractor,Truck,Type of place of residence,Washing machine,Water usually treated by: boil,Water usually treated by: don't know,Water usually treated by: let it stand and settle,Water usually treated by: other,Water usually treated by: solar disinfection,Water usually treated by: strain through a cloth,Water usually treated by: use water filter
68.81736705,38.56258607,11,1,47.5,69.94444444,106.2222222,2471.777778,0.055555556,0.388888889,1,0.5,0.5,0.833333333,0.944444444,0.222222222,0.611111111,0.666666667,0.666666667,0.888888889,0.777777778,0.5,0.333333333,0.055555556,0.777777778,0.777777778,0.277777778,0.555555556,0.444444444,12.77777778,4.5,0.388888889,0.888888889,0.888888889,0.5,1.166666667,1.555555556,1.777777778,2,1.944444444,1.777777778,2,1.944444444,0,0,129.0555556,2.722222222,4.166666667,0.111111111,0.166666667,1,0,0.277777778,1,0,1,2,1.555555556,1,1,0.944444444,1.055555556,1,1,0.444444444,0.888888889,32.16666667,1588.555556,2.222222222,623.4444444,1.555555556,0,1,0,1.666666667,1,0.722222222,5,46.66666667,44.66666667,0,1,0.523809524,0,0.142857143,0.761904762,0.047619048,1,0.476190476,0,0.476190476,0.095238095,1,0,0.952380952,0,0.904761905,2.80952381,5.19047619,4.428571429,1,0.285714286,0,1.19047619,0.285714286,3.285714286,1.952380952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.857142857,1.476190476,1.476190476,0,0,13.38095238,0,0,1,0.761904762,1,0,0.047619048,0,0,0,0
68.82705561,38.55517021,12,1,54.73333333,70.53333333,107.2333333,2523.333333,0.066666667,0.266666667,0.833333333,0.733333333,0.633333333,0.733333333,0.7,0.033333333,0.4,0.6,0.566666667,0.833333333,0.833333333,0.766666667,0.066666667,0.033333333,0.7,0.733333333,0.233333333,0.6,0.3,8.481494854,2.933333333,0.466666667,0.733333333,0.733333333,0.533333333,0.866666667,0.566666667,0,1.966666667,1.866666667,1.566666667,1.9,1.766666667,0,0,123.7333333,1.866666667,4.670596991,0.4,0.3,1,0,0.6,1,0,1,1.8,1.566666667,1,1.333333333,0.8,0.433333333,0.6,1,0.1,0.266666667,29.66666667,1607.633333,3,652.8,1.233333333,0,1,0,1.766666667,1.433333333,0,4.933333333,38.5,54.40909091,0,1,0.454545455,0.136363636,0.227272727,0.272727273,0.272727273,2,0.545454545,0.863636364,0.090909091,0.318181818,1,0,1,0,0.772727273,2.090909091,9.181818182,5.545454545,2,0.272727273,0,1,1.045454545,6.590909091,3.090909091,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091,0.772727273,1.227272727,1.227272727,0,0,10.13636364,0,0,1,0.636363636,1,0,0.045454545,0,0,0,0
68.84767599,38.55355657,13,1,47.68,68.36,103.2,2307.48,0,0.36,0.84,0.64,0.72,0.84,0.64,0.28,0.56,0.56,0.64,0.68,0.72,0.44,0.36,0.04,0.68,0.72,0.28,0.72,0.36,9.88,3.6,0.32,0.68,0.56,0.48,0.96,0.92,0.12,2,1.8,1.76,1.96,1.84,0,0,124.08,2.12,5.08,0,0.28,1,0,0.4,1,0,1,1.92,1.48,1,1,0.92,0.68,0.68,1,0.28,0.56,29.48,1609.92,2.76,600.92,1.56,0,1,0,1.52,1,0.16,5,43.76,47.61904762,0,1,0.523809524,0.095238095,0.238095238,0.571428571,0.095238095,1,0.523809524,0,0.238095238,0,1,0,1,0,0.80952381,2.476190476,6.952380952,4.857142857,1,0.285714286,0,1,0.523809524,3.904761905,1.714285714,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0.80952381,1.571428571,1.571428571,0,0,11.23809524,0,0,1,0.714285714,1,0,0,0,0,0,0.047619048
68.7813184,38.63695371,14,1,53.38235294,70.17647059,107.1176471,2429.382353,0.058823529,0.382352941,0.852941176,0.441176471,0.705882353,0.647058824,0.941176471,0.205882353,0.676470588,0.676470588,0.264705882,0.764705882,1,0.735294118,0.088235294,0.147058824,0.882352941,0.852941176,0.058823529,0.382352941,0.117647059,10.29411765,3.735294118,0.352941176,0.676470588,0.647058824,0.411764706,1.058823529,1.382352941,0.176470588,1.647058824,1.970588235,1.852941176,1.970588235,1.882352941,0,0,128.4411765,2.205882353,4.882352941,0.323529412,0.382352941,1,0,0.264705882,0.970588235,0.205882353,1,1.941176471,1.705882353,1,1.529411765,0.852941176,0.558823529,0.5,1,0.117647059,0.264705882,27.08823529,1595.147059,2.764705882,620.8823529,1.235294118,0,1.058823529,0,1.764705882,1.794117647,0.058823529,4.705882353,42.26470588,53.77272727,0,0.954545455,0.590909091,0.045454545,0.272727273,0.454545455,0.681818182,2,0.954545455,0.909090909,0.363636364,0.318181818,1,0,0.954545455,0.227272727,0.727272727,2.227272727,7.681818182,4.954545455,2,0.545454545,0,1.136363636,1.363636364,7,3.090909091,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909090909,1.227272727,1.227272727,0.045454545,0,10.36363636,0,0.045454545,1,0.681818182,0.954545455,0,0.136363636,0,0,0,0.045454545
68.81106,38.54857,15,1,49.73529412,72.17647059,110.9117647,2404.882353,0.117647059,0.205882353,0.647058824,0.529411765,0.5,0.441176471,0.764705882,0.088235294,0.294117647,0.676470588,0.382352941,0.823529412,1,0.794117647,0.088235294,0.058823529,0.823529412,0.970588235,0.117647059,0.352941176,0.147058824,8.248377812,3,0.205882353,0.558823529,0.470588235,0.5,0.823529412,0.823529412,0,1.676470588,1.558823529,1.529411765,1.823529412,1.705882353,0,0,124.0882353,1.882352941,4.709350286,0.323529412,0.205882353,1,0.029411765,0.294117647,0.735294118,0.441176471,0.882352941,1.647058824,1.441176471,1,2.205882353,0.852941176,0.852941176,0.529411765,1,0.147058824,0.323529412,29.23529412,1581.147059,3,602.2647059,1.117647059,0,1.823529412,1.323529412,1.852941176,1.735294118,0,4.470588235,48.17647059,49.35,0.05,1,0.4,0.1,0.2,0.2,0.15,2,0.65,0.85,0.2,0.3,0.9,0.05,0.75,0.35,0.55,2.25,8.65,5.65,2,0.3,0.05,1.2,0.75,6.05,2.55,0,0,0,0.1,0,0,0,0,0.1,0,0,0,1.6,0.65,1.05,1.05,0,2,11.2,0.05,0,1,0.4,1,0,0.2,0,0,0,0.05
68.78061174,38.63472169,16,1,53.13333333,70.06666667,109.1333333,2435.833333,0,0.7,1,0.7,0.633333333,0.766666667,0.933333333,0.233333333,0.6,0.8,0.5,0.9,1,0.8,0.033333333,0.1,0.8,0.833333333,0.066666667,0.633333333,0.266666667,11.1,3.933333333,0.2,0.833333333,0.833333333,0.633333333,0.7,0.866666667,0.133333333,1.4,1.966666667,1.966666667,1.966666667,1.966666667,0,0.066666667,131.7333333,2.366666667,4.733333333,0.166666667,0.6,0.9,0,0.266666667,0.966666667,0.1,1,1.933333333,1.833333333,1,1.333333333,0.833333333,0.8,0.633333333,1,0.266666667,0.566666667,30.53333333,1607.766667,2.666666667,628.8666667,1.1,0,1,0,1.966666667,1.3,0.066666667,4.966666667,39.73333333,53.38095238,0,1,0.476190476,0,0.476190476,0.428571429,0.333333333,1.761904762,0.904761905,0.428571429,0.571428571,0.238095238,1,0,0.952380952,0.095238095,0.80952381,2.476190476,7.19047619,5.095238095,1.80952381,0.095238095,0,1.095238095,0.904761905,5.761904762,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0.761904762,1.095238095,1.095238095,0.047619048,0,13.19047619,0,0.047619048,1,0.761904762,1,0,0.19047619,0,0,0,0
68.78713361,38.6042061,17,1,59.16666667,71.45833333,109.6666667,2466.833333,0.041666667,0.708333333,0.875,0.75,0.666666667,0.916666667,0.958333333,0.208333333,0.541666667,0.833333333,0.708333333,0.875,1,0.5,0.375,0.25,0.791666667,0.708333333,0,0.541666667,0.416666667,11.20833333,4.125,0.416666667,0.875,0.791666667,0.708333333,0.916666667,1.041666667,1.208333333,1.833333333,1.958333333,1.833333333,2,1.916666667,0,0,126.7916667,2.458333333,4.833333333,0.416666667,0.708333333,1,0.083333333,0.5,1,0.125,1,1.958333333,1.875,1,1,0.708333333,0.875,0.791666667,1,0.25,0.5,33.08333333,1612.666667,2.583333333,642.7916667,1.25,0,1.041666667,0,2.25,1,0.458333333,4.958333333,30.625,59.15,0,1,0.85,0.05,0.6,0.65,0.2,1.7,0.9,0.3,0.7,0.35,1,0.05,1,0.1,0.8,2.55,7.05,5.25,1.8,0.2,0,1.1,0.7,5.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1.35,1.35,0,0,12.55,0,0.1,1,0.8,1,0,0.1,0,0,0,0.05
68.77856771,38.58741477,18,1,40.61538462,67.53846154,106.1538462,2450.538462,0.076923077,0.769230769,1,0.538461538,0.461538462,0.923076923,0.923076923,0.230769231,0.846153846,0.846153846,0.692307692,0.769230769,0.923076923,0.230769231,0.615384615,0.307692308,0.923076923,0.923076923,0,0.230769231,0.692307692,12.69230769,4.307692308,0.153846154,0.769230769,0.692307692,0.384615385,1.384615385,1.692307692,1.769230769,2,1.923076923,2,2,1.923076923,0,0,128.1538462,2.538461538,5.153846154,0.153846154,0.076923077,1,0,0.384615385,1,0,1,2,1.769230769,1,1,1,0.846153846,0.923076923,1,0.538461538,1.076923077,29.46153846,1598.615385,2.230769231,625.1538462,1.692307692,0,1,0,1.384615385,1,0.692307692,5,41.30769231,44.27777778,0,1,0.611111111,0,0.166666667,0.833333333,0.166666667,1.055555556,0.888888889,0,0.777777778,0.055555556,1,0,1,0.055555556,0.777777778,2.944444444,5,4.777777778,1,0.055555556,0,1.222222222,0.333333333,2.444444444,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.944444444,1.611111111,1.611111111,0,0,15.55555556,0,0,1,0.833333333,1,0,0.055555556,0,0,0,0.055555556
68.78961978,38.59307647,19,1,52.36363636,69.13636364,110.0454545,2429.136364,0.090909091,0.590909091,0.863636364,0.454545455,0.545454545,0.818181818,1,0.136363636,0.772727273,0.818181818,0.681818182,0.818181818,1,0.409090909,0.227272727,0.272727273,0.909090909,0.727272727,0.045454545,0.590909091,0.409090909,11.40909091,3.954545455,0.409090909,0.772727273,0.772727273,0.863636364,0.727272727,1.136363636,1,1.727272727,1.909090909,1.863636364,1.909090909,1.863636364,0,0,125.3636364,2.363636364,4.863636364,0.227272727,0.454545455,1,0,0.181818182,0.954545455,0.090909091,1,1.954545455,1.636363636,1,1.272727273,0.909090909,0.954545455,0.863636364,1,0.454545455,0.909090909,31.31818182,1607.909091,2.363636364,628,1.318181818,0,1,0,1.681818182,1.090909091,0.363636364,4.954545455,34.95454545,55.47619048,0,1,0.666666667,0,0.380952381,0.761904762,0.19047619,1.619047619,0.904761905,0.285714286,0.714285714,0.19047619,1,0,0.952380952,0.095238095,0.904761905,2.380952381,7.666666667,5.19047619,1.571428571,0.047619048,0,1.047619048,0.904761905,5.095238095,2.619047619,0,0,0,0,0,0,0,0,0,0,0,0,1.285714286,0.952380952,1.380952381,1.380952381,0,0,11.52380952,0,0,1,0.857142857,1,0,0.19047619,0,0,0.047619048,0
68.79950444,38.59143425,20,1,48.51282051,71.02564103,111.6410256,2376.282051,0.102564103,0.179487179,0.871794872,0.512820513,0.384615385,0.743589744,0.717948718,0.128205128,0.512820513,0.564102564,0.461538462,0.692307692,1,0.461538462,0.076923077,0.128205128,0.717948718,0.871794872,0.153846154,0.41025641,0.102564103,9.948717949,3.615384615,0.256410256,0.743589744,0.717948718,0.641025641,0.769230769,0.846153846,0.307692308,1.743589744,1.846153846,1.435897436,1.948717949,1.769230769,0,0,125.8974359,2.128205128,4.692307692,0.102564103,0.487179487,1,0,0.128205128,1,0.256410256,1,1.923076923,1.820512821,1.102564103,1.974358974,0.923076923,1,0.615384615,1,0.205128205,0.435897436,29.61538462,1604.307692,2.923076923,613.3589744,1.205128205,0,1,0,1.743589744,1.717948718,0.128205128,4.743589744,50.97435897,47.04761905,0,0.904761905,0.523809524,0.095238095,0.428571429,0.19047619,0.523809524,2,0.666666667,0.619047619,0.476190476,0.19047619,0.952380952,0,0.952380952,0.333333333,0.761904762,2.476190476,6.380952381,4.285714286,2,0.428571429,0,1.19047619,1,6.095238095,2.619047619,0,0,0,0,0,0,0,0,0,0,0,0,1.047619048,0.666666667,1.19047619,1.19047619,0,0,12.04761905,0,0.095238095,1,0.476190476,0.904761905,0,0.238095238,0,0,0,0
68.80155678,38.58695853,21,1,51.05555556,69.91666667,107.8611111,2401.972222,0.138888889,0.527777778,0.916666667,0.472222222,0.527777778,0.75,0.916666667,0.055555556,0.5,0.777777778,0.388888889,0.805555556,1,0.777777778,0.055555556,0.083333333,0.805555556,0.916666667,0,0.666666667,0.111111111,10.48457904,3.777777778,0.305555556,0.805555556,0.805555556,0.611111111,0.611111111,0.888888889,0.361111111,1.555555556,1.972222222,1.805555556,1.972222222,1.861111111,0,0,127.6666667,2.166666667,4.947719715,0.277777778,0.555555556,1,0,0.138888889,1,0,1,1.916666667,1.611111111,1,1.277777778,0.888888889,1.138888889,0.694444444,1,0.222222222,0.444444444,28.69444444,1599,2.722222222,615.3611111,1.194444444,0,1.027777778,0,1.833333333,1.694444444,0.166666667,5,46.25,52.54545455,0,1,0.5,0,0.409090909,0.454545455,0.636363636,1.909090909,0.909090909,0.863636364,0.590909091,0.227272727,1,0,1,0,0.818181818,2.136363636,7.727272727,5.040061832,1.909090909,0.090909091,0.045454545,1.090909091,0.818181818,5.954545455,2.727272727,0,0,0,0,0,0,0,0,0,0,0,0,1.045454545,0.954545455,1.272727273,1.272727273,0,0,11.4806006,0,0,1,0.818181818,1,0,0.136363636,0,0,0,0.090909091
68.79615358,38.58655196,22,1,48.25,68.7,107.1,2339.95,0.1,0.45,0.9,0.4,0.7,0.85,0.9,0.2,0.7,0.85,0.55,0.8,1,0.65,0.25,0.2,0.85,0.65,0.05,0.45,0.2,12.3,4.25,0.35,0.8,0.7,0.9,0.8,1.1,0.95,1.7,2,1.85,1.95,1.95,0,0.05,123.05,2.5,5,0.5,0.4,1,0,0.2,0.95,0.2,1,2,1.7,1,1.1,0.95,1.05,0.85,1,0.3,0.6,29.5,1598.9,2.5,598.85,1.4,0,1,0,1.95,1,0.35,5,22.4,50.57142857,0,1,0.523809524,0.095238095,0.380952381,0.476190476,0.428571429,1.571428571,1,0.19047619,0.619047619,0.428571429,1,0,0.952380952,0.238095238,0.80952381,2.571428571,6.904761905,5.19047619,1.761904762,0.095238095,0.047619048,1,0.666666667,4.571428571,2.571428571,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.904761905,1.476190476,1.476190476,0.047619048,0,12.85714286,0,0.047619048,1,0.714285714,1,0,0,0,0.047619048,0,0.095238095
68.7967446,38.57771723,23,1,46.15789474,71.68421053,111.0526316,2620.631579,0.052631579,0.526315789,0.894736842,0.526315789,0.578947368,0.894736842,0.947368421,0.263157895,0.578947368,0.842105263,0.631578947,0.684210526,1,0.315789474,0.368421053,0.105263158,0.894736842,0.842105263,0.105263158,0.421052632,0.473684211,13,4.526315789,0.421052632,0.947368421,0.894736842,0.526315789,1.052631579,1.368421053,1.473684211,2,2,1.842105263,1.947368421,1.947368421,0,0.052631579,126.8421053,2.631578947,5.052631579,0.421052632,0.263157895,1,0,0.263157895,1,0.052631579,1,2,1.842105263,1,1,0.894736842,1.157894737,0.894736842,1,0.368421053,0.736842105,34.05263158,1611.210526,2.473684211,680.5263158,1.736842105,0,1,0,1.684210526,1,0.578947368,5,49.31578947,47.68181818,0,1,0.772727273,0,0.363636364,0.772727273,0.181818182,1.136363636,1,0.090909091,0.636363636,0.318181818,0.954545455,0,1,0.045454545,1,2.772727273,5.454545455,4.545454545,1.136363636,0.136363636,0,1.227272727,0.227272727,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1.409090909,0.863636364,1.590909091,1.590909091,0,0,13.68181818,0,0,1,0.772727273,1,0,0.045454545,0,0,0,0
68.77031078,38.62977149,24,1,52.3,70.9,108.7,2366.333333,0.033333333,0.233333333,0.9,0.7,0.433333333,0.8,0.633333333,0.266666667,0.733333333,0.866666667,0.533333333,0.833333333,1,0.4,0.033333333,0.066666667,0.766666667,0.966666667,0.166666667,0.433333333,0.233333333,10.5,3.766666667,0.3,0.733333333,0.733333333,0.266666667,1.3,1.4,0.566666667,2,2,1.8,1.966666667,1.866666667,0,0,118.8666667,2.3,4.566666667,0.433333333,0.133333333,1,0,0.166666667,1,0.266666667,0.866666667,1.9,1.366666667,1,1.133333333,0.8,0.533333333,0.633333333,1,0.133333333,0.3,26,1582.266667,2.866666667,594.6333333,1.4,0.033333333,1,0,1.133333333,1.666666667,0.3,4.833333333,44.1,54.25,0,1,0.55,0.1,0.2,0.35,0.3,1.95,0.9,0.9,0.35,0.3,1,0,1,0.3,0.7,2.35,5.4,4,1.95,0.25,0,1.2,0.7,6.35,3.05,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.55,1.4,1.4,0,0,11.8,0,0.05,1,0.75,0.95,0,0.2,0,0.05,0,0.15
68.7642795,38.59204034,25,1,52.89473684,71.57894737,108.8421053,2457,0.052631579,0.421052632,1,0.789473684,0.631578947,0.894736842,0.842105263,0.315789474,0.789473684,0.842105263,0.421052632,0.947368421,0.947368421,0.315789474,0.578947368,0.263157895,0.894736842,0.894736842,0,0.263157895,0.315789474,11.36842105,3.894736842,0.421052632,0.894736842,0.842105263,0.631578947,1.736842105,1.842105263,0.947368421,2,2,2,2,1.894736842,0,0,127.1578947,2.210526316,6,0.631578947,0.842105263,1,0,0.263157895,1,0.315789474,1,2,1.894736842,1,1,0.947368421,0.947368421,0.842105263,1,0.105263158,0.263157895,27,1594.842105,2.789473684,625.3684211,1.157894737,0,1.052631579,0,1.789473684,1.052631579,0.368421053,5,42.15789474,51.65,0,1,0.9,0.15,0.75,0.85,0.2,1.75,1,0.4,0.8,0.55,1,0,1,0.45,0.9,2.65,6.6,5.2,1.85,0.25,0.1,1.25,0.9,5.4,3.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,1.15,1.15,0,0,13.2,0,0.05,1,0.85,1,0,0,0,0,0,0.15
68.71512928,38.58024458,26,1,49.85,73.8,115.65,2355.55,0.1,0.35,0.6,0.6,0.7,0.85,0.85,0.25,0.5,0.75,0.3,0.55,0.85,0.6,0.45,0.4,0.8,0.65,0.4,0.55,0.2,11.4,4,0.2,0.8,0.75,0.35,0.9,1.15,0.65,1.8,1.95,1.7,1.85,1.75,0.05,0.05,118.85,2.3,4.8,0.15,0.2,1,0,0.35,0.95,0.2,0.95,1.7,1.15,1.4,1,0.75,1.2,0.85,1,0.2,0.55,29.55,1608.85,2.7,608.3,1.15,0.05,1,0,1.65,1,0.5,5,90.25,52.94736842,0,1,0.578947368,0.315789474,0.105263158,0.526315789,0.578947368,1.052631579,0.473684211,0,0.526315789,0.052631579,1,0,0.947368421,0.210526316,0.578947368,2.473684211,6.526315789,4.842105263,1,0.263157895,0,1.105263158,0.315789474,4,2.263157895,0,0,0,0,0,0,0,0,0,0,0,0,1.052631579,0.526315789,1.315789474,1.315789474,0,0,12.63157895,0,0,1,0.789473684,0.842105263,0,0,0,0,0.052631579,0.263157895
68.71601586,38.5868053,27,1,51.96153846,74.11538462,110.2307692,2341.230769,0,0.384615385,0.576923077,0.653846154,0.653846154,0.846153846,0.692307692,0.423076923,0.576923077,0.692307692,0.269230769,0.653846154,0.807692308,0.423076923,0.192307692,0.230769231,0.692307692,0.730769231,0.423076923,0.576923077,0.384615385,10.76923077,3.115384615,0.076923077,0.730769231,0.692307692,0.230769231,0.730769231,1.115384615,1.153846154,1.884615385,1.884615385,1.884615385,1.884615385,1.961538462,0.076923077,0.115384615,123.1153846,1.961538462,3.884615385,0,0.153846154,0.961538462,0,0.076923077,0.884615385,0.038461538,1,1.653846154,1.192307692,1.538461538,1,0.923076923,1.153846154,0.807692308,1,0.269230769,0.653846154,28.19230769,1604.230769,2.307692308,604.1923077,1.346153846,0,1,0,1.230769231,1,0.461538462,5,85.42307692,52.15,0,0.95,0.3,0.4,0.1,0.3,0.35,1.05,0.8,0,0.55,0,0.95,0,0.9,0.1,0.45,1.9,5.15,3.95,1.05,0.25,0,1.1,0.45,4.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,1.35,1.35,0,0,11.35,0,0.05,1,0.85,0.8,0,0,0,0,0,0.15
68.7226733,38.57426812,28,1,46.82352941,75.52941176,108.4117647,2399.411765,0,0.352941176,0.529411765,0.647058824,0.764705882,0.823529412,0.705882353,0.294117647,0.294117647,0.647058824,0.176470588,0.529411765,0.882352941,0.647058824,0.352941176,0.176470588,0.705882353,0.647058824,0.235294118,0.588235294,0.352941176,10.76470588,3.588235294,0.294117647,0.941176471,0.941176471,0.470588235,1.117647059,1.058823529,0.294117647,1.705882353,1.823529412,1.941176471,1.823529412,1.941176471,0,0.058823529,115.9411765,2.117647059,5.117647059,0,0.176470588,1,0,0.352941176,0.823529412,0.235294118,1,1.647058824,1.411764706,1.588235294,1,1,1.058823529,0.882352941,1,0.411764706,0.882352941,29.41176471,1575.411765,2.529411765,595.7058824,1.352941176,0,1,0,1.411764706,1,0.235294118,5,84.52941176,45.68421053,0,1,0.210526316,0.368421053,0.157894737,0.157894737,0.210526316,1,0.789473684,0,0.263157895,0,0.894736842,0,0.789473684,0.157894737,0.263157895,2.105263158,5.526315789,4.052631579,1,0.105263158,0,1,0.631578947,3.526315789,1.842105263,0,0,0,0,0,0,0,0,0,0,0,0,1,0.526315789,1.263157895,1.263157895,0,0,11.57894737,0,0,1,0.684210526,0.947368421,0,0,0,0,0,0.052631579
68.71306098,38.57783953,29,1,54.28571429,69.28571429,108.3571429,2382.714286,0.142857143,0.285714286,0.642857143,0.714285714,0.571428571,0.642857143,0.571428571,0.214285714,0.357142857,0.714285714,0.285714286,0.214285714,0.785714286,0.428571429,0.071428571,0.285714286,0.785714286,0.642857143,0.214285714,0.357142857,0.5,11,3.714285714,0.142857143,0.785714286,0.714285714,0.285714286,0.857142857,0.785714286,0.642857143,1.714285714,2,2,2,2,0,0.214285714,117.8571429,2.214285714,4.714285714,0.214285714,0.142857143,1,0,0.214285714,0.714285714,0.357142857,1,1.571428571,1.428571429,1,1,0.857142857,1.357142857,0.928571429,1,0.428571429,0.857142857,28.85714286,1612.428571,2.571428571,618.0714286,1.5,0,1,0,1.571428571,1,0.214285714,5,82.28571429,48.5,0,0.944444444,0.388888889,0.222222222,0.055555556,0.333333333,0.166666667,1,0.722222222,0,0.277777778,0.111111111,0.833333333,0,0.833333333,0.444444444,0.444444444,2.555555556,5.611111111,4.722222222,1,0,0,1.055555556,0.166666667,3.5,2.111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.5,1.5,0,0,12.88888889,0,0,1,0.611111111,0.888888889,0,0,0,0,0,0.055555556
68.74012384,38.57193089,30,1,45.72222222,71.94444444,110.8888889,2442.388889,0,0.166666667,0.722222222,0.5,0.611111111,0.666666667,0.5,0.222222222,0.444444444,0.555555556,0.611111111,0.444444444,1,0.333333333,0.388888889,0.111111111,0.666666667,0.777777778,0.166666667,0.555555556,0.222222222,11.63582476,3.888888889,0.277777778,1,1,0.277777778,0.888888889,0.833333333,0.722222222,1.944444444,2,1.888888889,1.944444444,2,0,0.277777778,114.1111111,2.333333333,4.006550541,0.166666667,0.055555556,0.944444444,0,0.111111111,0.888888889,0.277777778,1,1.722222222,1.555555556,1,1,0.777777778,0.944444444,0.944444444,1,0.555555556,1.111111111,31.61111111,1577.777778,2.222222222,611.3333333,1.666666667,0,1,0,1.166666667,1,0.333333333,5,70.44444444,46.9,0,1,0.35,0.15,0.1,0.35,0.35,1,0.65,0,0.25,0.1,0.95,0,0.95,0.25,0.4,2.4,6.15,4.55,1,0.1,0,1.15,0.25,2.9,1.7,0,0,0,0,0,0,0,0.05,0,0,0,0,1,0.25,1.65,1.65,0,0,12.25,0,0,1,0.8,0.95,0,0,0,0,0,0.15
